episode_id,timestep,split,pos_x,pos_y,vel_x,vel_y,speed,energy_remaining,dist_to_cs,cs_connected,avg_sensor_dist,covered_sensors_count,network_components
12,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,327.88,9,3
12,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,310.12,11,4
12,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,295.0,12,4
12,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,283.26,13,3
12,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,273.44,13,4
12,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,265.03,12,4
12,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,257.93,13,4
12,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,252.09,14,3
12,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,247.56,13,3
12,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,244.42,13,3
12,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,242.78,16,3
12,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,242.71,14,3
12,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,244.16,13,3
12,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,247.51,13,3
12,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,253.71,12,3
12,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,260.89,12,2
12,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,270.62,11,2
12,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,270.15,11,2
12,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,269.71,10,2
12,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,269.3,11,2
12,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,268.93,11,2
12,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,268.62,11,2
12,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,268.36,11,2
13,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,318.41,10,5
13,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,301.81,13,5
13,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,287.12,14,5
13,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,274.06,14,5
13,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,262.52,14,5
13,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,252.59,14,5
13,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,244.44,14,4
13,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,238.24,13,4
13,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,234.17,14,5
13,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,232.66,13,5
13,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,234.57,12,5
13,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,239.98,13,4
13,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,248.04,13,5
13,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,258.03,14,5
13,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,269.46,13,5
13,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,282.12,13,5
13,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,295.94,13,5
13,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,310.93,13,3
13,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,327.11,11,4
13,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,326.81,11,4
13,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,326.52,11,4
13,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,326.26,11,4
13,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,326.01,12,4
13,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,325.78,12,4
13,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,325.56,12,4
14,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,248.86,12,3
14,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,232.31,14,3
14,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,218.24,15,3
14,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,207.58,15,4
14,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,200.23,17,3
14,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,196.11,19,3
14,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,195.55,19,3
14,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,197.35,18,4
14,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,200.95,18,3
14,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,206.23,18,3
14,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,213.18,16,3
14,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,221.88,15,3
14,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,232.45,15,3
14,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,245.21,13,3
14,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,262.47,11,3
14,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,283.34,10,3
14,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,306.09,8,3
14,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,331.7,7,1
14,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,358.99,7,1
14,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,358.86,7,1
14,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,358.77,7,1
14,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,358.7,7,1
14,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,358.65,7,1
14,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,358.64,7,1
14,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,358.65,7,1
15,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,360.32,9,4
15,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,338.6,10,3
15,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,318.01,11,3
15,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,298.99,12,3
15,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,283.0,13,4
15,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,268.81,14,5
15,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,256.51,14,5
15,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,246.67,14,6
15,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,240.14,13,6
15,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,237.1,12,6
15,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,237.28,12,6
15,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,239.91,15,6
15,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,244.53,15,6
15,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,250.81,15,6
15,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,258.6,14,6
15,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,267.8,14,6
15,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,278.32,14,6
15,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,290.05,11,3
15,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,302.86,11,3
15,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,303.53,10,4
15,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,304.24,10,5
15,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,304.97,10,6
15,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,305.73,10,6
15,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,306.52,10,6
15,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,307.35,9,6
16,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,349.8,9,3
16,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,328.41,10,3
16,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,309.0,10,3
16,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,292.19,11,3
16,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,277.88,11,4
16,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,266.31,12,4
16,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,257.55,14,4
16,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,250.99,14,4
16,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,246.08,15,5
16,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,242.51,15,4
16,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,240.27,15,3
16,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,239.72,14,3
16,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,241.37,14,3
16,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,245.19,13,3
16,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,250.95,13,3
16,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,258.76,12,3
16,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,269.08,11,3
16,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,281.59,11,2
16,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,295.83,11,3
16,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,296.65,11,3
16,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,297.5,11,2
16,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,298.37,11,3
16,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,299.27,11,3
16,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,300.0,11,3
16,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,300.52,11,5
17,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,324.95,12,5
17,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,310.45,12,6
17,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,298.7,13,6
17,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,290.68,13,6
17,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,286.26,13,5
17,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,284.11,13,5
17,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,283.75,12,5
17,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,284.92,12,4
17,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,287.42,10,5
17,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,291.1,10,6
17,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,295.84,10,6
17,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,301.56,9,5
17,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,308.14,10,6
17,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,315.5,10,6
17,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,323.57,9,6
17,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,332.35,9,6
17,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,341.88,8,5
17,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,352.26,8,4
17,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,365.89,8,4
17,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,365.93,8,4
17,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,366.0,8,4
17,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,366.11,8,4
17,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,366.25,8,4
17,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,366.42,8,4
17,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,366.6,8,4
18,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,348.78,10,4
18,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,329.83,10,3
18,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,312.53,11,4
18,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,299.43,12,4
18,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,287.78,12,4
18,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,277.72,13,5
18,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,269.46,12,5
18,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,263.11,12,5
18,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,258.68,13,6
18,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,256.19,12,6
18,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,255.65,13,6
18,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,256.92,13,6
18,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,259.87,13,6
18,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,264.58,12,6
18,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,271.29,12,6
18,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,280.25,11,5
18,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,291.74,12,5
18,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,306.31,11,4
18,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,323.96,11,3
18,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,325.26,11,4
18,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,326.58,11,4
18,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,327.92,11,4
18,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,329.27,11,4
18,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,330.65,11,4
18,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,332.04,11,4
19,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,297.42,11,6
19,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,276.85,12,5
19,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,257.81,13,6
19,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,241.11,15,7
19,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,228.39,16,6
19,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,219.52,16,6
19,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,213.09,16,7
19,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,208.89,16,6
19,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,207.28,15,7
19,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,209.65,14,7
19,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,214.65,15,7
19,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,221.76,15,6
19,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,230.92,15,6
19,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,242.54,16,5
19,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,256.87,12,5
19,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,273.3,12,6
19,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,291.35,11,7
19,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,310.68,11,6
19,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,331.06,8,5
19,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,331.24,8,4
19,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,331.44,9,4
19,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,331.66,9,5
19,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,331.89,9,6
19,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,332.13,9,6
19,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,332.4,9,6
20,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,328.83,10,2
20,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,308.46,12,2
20,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,289.74,12,3
20,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,272.45,12,3
20,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,256.34,13,3
20,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,241.29,14,4
20,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,227.7,16,5
20,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,217.33,16,6
20,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,209.37,14,6
20,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,204.82,16,6
20,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,204.62,15,6
20,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,207.18,15,5
20,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,211.61,15,4
20,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,217.69,15,5
20,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,225.81,15,5
20,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,238.25,15,6
20,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,254.77,14,6
20,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,274.03,13,5
20,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,295.39,12,5
20,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,295.86,12,5
20,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,296.36,12,5
20,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,296.89,12,5
20,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,297.44,12,5
20,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,298.03,12,5
20,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,298.64,12,6
21,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,357.77,9,4
21,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,338.38,10,4
21,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,320.7,10,4
21,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,304.16,10,5
21,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,288.76,10,5
21,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,274.87,11,6
21,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,264.42,11,6
21,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,258.85,9,6
21,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,256.26,12,7
21,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,255.51,12,7
21,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,255.99,13,7
21,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,257.46,13,7
21,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,259.89,13,6
21,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,263.35,15,6
21,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,267.99,15,6
21,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,274.01,14,5
21,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,281.7,11,5
21,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,291.4,11,5
21,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,303.57,11,5
21,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,304.9,11,5
21,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,306.24,11,5
21,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,307.6,11,5
21,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,308.98,11,6
21,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,310.38,11,6
21,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,311.8,11,6
22,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,276.72,11,5
22,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,260.81,14,5
22,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,248.03,15,6
22,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,238.5,16,6
22,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,232.29,16,5
22,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,229.3,16,5
22,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,229.19,15,5
22,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,231.41,14,5
22,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,235.68,14,5
22,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,242.02,14,5
22,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,250.56,13,4
22,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,261.24,13,3
22,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,273.83,12,3
22,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,288.04,12,3
22,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,303.63,11,3
22,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,320.43,10,2
22,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,338.4,10,3
22,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,357.47,10,3
22,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,377.55,9,3
22,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,377.99,9,3
22,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,378.45,9,4
22,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,378.93,9,4
22,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,379.43,9,4
22,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,379.95,9,4
22,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,380.49,9,4
23,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,303.34,10,7
23,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,288.39,12,8
23,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,275.27,14,7
23,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,265.0,15,8
23,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,257.08,15,8
23,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,250.58,15,8
23,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,245.44,15,8
23,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,241.83,15,7
23,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,239.96,15,7
23,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,239.84,15,8
23,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,241.4,13,7
23,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,245.12,12,7
23,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,253.49,10,6
23,13,train,500.0,410.0,0.0,-30.0,30.0,93.5,310.0,0,264.45,12,6
23,14,train,500.0,380.0,0.0,-30.0,30.0,93.0,280.0,1,276.81,11,6
23,15,train,500.0,350.0,0.0,-30.0,30.0,92.5,250.0,1,290.58,12,6
23,16,train,500.0,320.0,0.0,-30.0,30.0,92.0,220.0,1,305.97,11,7
23,17,train,500.0,290.0,0.0,-30.0,30.0,91.5,190.0,1,323.06,11,5
23,18,train,500.0,260.0,0.0,-30.0,30.0,91.0,160.0,1,341.59,11,5
23,19,train,500.0,260.0,0.0,0.0,0.0,90.5,160.0,1,341.15,11,5
23,20,train,500.0,260.0,0.0,0.0,0.0,90.0,160.0,1,340.73,11,5
23,21,train,500.0,260.0,0.0,0.0,0.0,89.5,160.0,1,340.33,11,5
23,22,train,500.0,260.0,0.0,0.0,0.0,89.0,160.0,1,339.94,11,3
23,23,train,500.0,260.0,0.0,0.0,0.0,88.5,160.0,1,339.58,11,3
23,24,train,500.0,260.0,0.0,0.0,0.0,88.0,160.0,1,339.24,11,2
24,0,train,500.0,800.0,0.0,0.0,0.0,100.0,700.0,0,310.14,12,7
24,1,train,500.0,770.0,0.0,-30.0,30.0,99.5,670.0,0,292.85,13,7
24,2,train,500.0,740.0,0.0,-30.0,30.0,99.0,640.0,0,277.24,13,6
24,3,train,500.0,710.0,0.0,-30.0,30.0,98.5,610.0,0,263.52,13,8
24,4,train,500.0,680.0,0.0,-30.0,30.0,98.0,580.0,0,251.94,14,8
24,5,train,500.0,650.0,0.0,-30.0,30.0,97.5,550.0,0,242.59,15,9
24,6,train,500.0,620.0,0.0,-30.0,30.0,97.0,520.0,0,235.3,16,9
24,7,train,500.0,590.0,0.0,-30.0,30.0,96.5,490.0,0,229.88,16,9
24,8,train,500.0,560.0,0.0,-30.0,30.0,96.0,460.0,0,226.57,15,7
24,9,train,500.0,530.0,0.0,-30.0,30.0,95.5,430.0,0,226.65,15,8
24,10,train,500.0,500.0,0.0,-30.0,30.0,95.0,400.0,0,230.67,14,9
24,11,train,500.0,470.0,0.0,-30.0,30.0,94.5,370.0,0,237.68,14,8
24,12,train,500.0,440.0,0.0,-30.0,30.0,94.0,340.0,0,246.96,13,8
