episode_id,timestep,split,source_node,target_node,distance_m,link_quality,is_active,crosses_disruption
5,11,train,S8,S11,122.99,0.3851,1,0
5,11,train,S8,S12,41.0,0.795,1,0
5,11,train,S10,S11,35.07,0.8247,1,0
5,11,train,S10,S12,105.98,0.4701,1,0
5,11,train,S11,S12,92.31,0.5385,1,0
5,11,train,S11,S13,101.53,0.4924,1,1
5,11,train,S12,UAV,180.75,0.3975,1,1
5,11,train,S14,S17,104.51,0.4775,1,1
5,11,train,S15,UAV,205.94,0.3135,1,1
5,11,train,S16,S19,25.2,0.874,1,0
5,12,train,S2,S4,116.84,0.4158,1,0
5,12,train,S2,S9,134.14,0.3293,1,0
5,12,train,S2,S13,134.75,0.3262,1,1
5,12,train,S2,S17,123.11,0.3844,1,1
5,12,train,S3,S5,133.43,0.3329,1,0
5,12,train,S3,S8,112.64,0.4368,1,0
5,12,train,S3,S18,99.22,0.5039,1,0
5,12,train,S4,S14,63.28,0.6836,1,0
5,12,train,S4,S17,40.12,0.7994,1,1
5,12,train,S5,S15,135.71,0.3215,1,0
5,12,train,S5,S18,87.57,0.5621,1,0
5,12,train,S6,S7,118.77,0.4062,1,0
5,12,train,S6,S8,135.22,0.3239,1,0
5,12,train,S7,S8,83.56,0.5822,1,0
5,12,train,S7,S12,79.41,0.6029,1,0
5,12,train,S8,S10,128.72,0.3564,1,1
5,12,train,S8,S11,120.11,0.3994,1,0
5,12,train,S8,S12,38.43,0.8079,1,0
5,12,train,S9,UAV,207.34,0.3089,1,1
5,12,train,S10,S11,38.22,0.8089,1,1
5,12,train,S10,S12,105.31,0.4735,1,1
5,12,train,S11,S12,88.09,0.5595,1,0
5,12,train,S11,S13,104.24,0.4788,1,1
5,12,train,S14,S17,102.44,0.4878,1,1
5,12,train,S16,S19,28.33,0.8584,1,0
5,13,train,S2,S4,117.98,0.4101,1,0
5,13,train,S2,S9,133.74,0.3313,1,0
5,13,train,S2,S13,135.8,0.321,1,1
5,13,train,S2,S17,123.52,0.3824,1,1
5,13,train,S3,S5,136.7,0.3165,1,0
5,13,train,S3,S8,114.34,0.4283,1,0
5,13,train,S3,S18,100.34,0.4983,1,0
5,13,train,S4,S14,66.4,0.668,1,0
5,13,train,S4,S17,34.98,0.8251,1,1
5,13,train,S5,S15,136.02,0.3199,1,0
5,13,train,S5,S18,90.79,0.546,1,0
5,13,train,S6,S7,121.11,0.3944,1,0
5,13,train,S6,S8,136.83,0.3158,1,0
5,13,train,S7,S8,82.93,0.5854,1,0
5,13,train,S7,S12,83.58,0.5821,1,0
5,13,train,S8,S10,130.53,0.3474,1,1
5,13,train,S8,S11,117.25,0.4137,1,0
5,13,train,S8,S12,36.56,0.8172,1,0
5,13,train,S9,UAV,204.09,0.3197,1,1
5,13,train,S10,S11,41.63,0.7919,1,1
5,13,train,S10,S12,104.64,0.4768,1,1
5,13,train,S11,S12,84.01,0.5799,1,0
5,13,train,S11,S13,106.97,0.4652,1,1
5,13,train,S14,S17,100.51,0.4975,1,1
5,13,train,S14,UAV,147.8,0.5073,1,1
5,13,train,S16,S19,31.48,0.8426,1,0
5,14,train,S2,S4,119.44,0.4028,1,0
5,14,train,S2,S9,133.34,0.3333,1,0
5,14,train,S2,S13,136.85,0.3157,1,1
5,14,train,S2,S17,123.95,0.3803,1,1
5,14,train,S2,UAV,115.15,0.6162,1,1
5,14,train,S3,S8,116.21,0.419,1,0
5,14,train,S3,S18,101.62,0.4919,1,0
5,14,train,S4,S14,69.56,0.6522,1,0
5,14,train,S5,S15,136.34,0.3183,1,0
5,14,train,S5,S18,94.13,0.5294,1,0
5,14,train,S6,S7,123.47,0.3827,1,0
5,14,train,S6,S8,138.46,0.3077,1,0
5,14,train,S7,S8,82.29,0.5885,1,0
5,14,train,S7,S12,87.83,0.5608,1,0
5,14,train,S8,S10,132.46,0.3377,1,1
5,14,train,S8,S11,114.41,0.428,1,0
5,14,train,S8,S12,35.52,0.8224,1,0
5,14,train,S9,UAV,204.88,0.3171,1,1
5,14,train,S10,S11,45.22,0.7739,1,1
5,14,train,S10,S12,103.99,0.4801,1,1
5,14,train,S11,S12,80.09,0.5995,1,0
5,14,train,S11,S13,109.72,0.4514,1,1
5,14,train,S14,S17,98.72,0.5064,1,1
5,14,train,S14,UAV,118.45,0.6052,1,1
5,14,train,S16,S19,34.66,0.8267,1,0
5,15,train,S2,S4,121.22,0.3939,1,0
5,15,train,S2,S9,132.95,0.3352,1,0
5,15,train,S2,S13,137.91,0.3105,1,1
5,15,train,S2,S17,124.38,0.3781,1,1
5,15,train,S2,UAV,104.02,0.6533,1,1
5,15,train,S3,S8,118.23,0.4088,1,0
5,15,train,S3,S18,103.05,0.4848,1,0
5,15,train,S4,S14,72.74,0.6363,1,0
5,15,train,S4,UAV,22.65,0.9245,1,1
5,15,train,S5,S15,136.66,0.3167,1,0
5,15,train,S5,S18,97.56,0.5122,1,0
5,15,train,S6,S7,125.82,0.3709,1,0
5,15,train,S7,S8,81.66,0.5917,1,0
5,15,train,S7,S12,92.18,0.5391,1,0
5,15,train,S8,S10,134.52,0.3274,1,1
5,15,train,S8,S11,111.58,0.4421,1,0
5,15,train,S8,S12,35.36,0.8232,1,0
5,15,train,S9,UAV,209.65,0.3012,1,1
5,15,train,S10,S11,48.97,0.7551,1,1
5,15,train,S10,S12,103.34,0.4833,1,1
5,15,train,S11,S12,76.35,0.6182,1,0
5,15,train,S11,S13,112.5,0.4375,1,1
5,15,train,S14,S17,97.09,0.5146,1,1
5,15,train,S14,UAV,90.97,0.6968,1,1
5,15,train,S16,S19,37.85,0.8107,1,0
5,16,train,S2,S4,123.29,0.3836,1,0
5,16,train,S2,S9,132.58,0.3371,1,0
5,16,train,S2,S13,138.96,0.3052,1,1
5,16,train,S2,S17,124.81,0.3759,1,1
5,16,train,S2,UAV,99.85,0.6672,1,0
5,16,train,S3,S8,120.42,0.3979,1,0
5,16,train,S3,S18,104.63,0.4769,1,0
5,16,train,S4,S14,75.94,0.6203,1,0
5,16,train,S4,UAV,31.63,0.8946,1,0
5,16,train,S5,S15,136.98,0.3151,1,0
5,16,train,S5,S18,101.09,0.4946,1,0
5,16,train,S6,S7,128.19,0.3591,1,0
5,16,train,S7,S8,81.04,0.5948,1,0
5,16,train,S7,S12,96.59,0.517,1,0
5,16,train,S8,S10,136.69,0.3165,1,1
5,16,train,S8,S11,108.78,0.4561,1,0
5,16,train,S8,S12,36.1,0.8195,1,0
5,16,train,S10,S11,52.84,0.7358,1,1
5,16,train,S10,S12,102.71,0.4865,1,1
5,16,train,S11,S12,72.83,0.6359,1,0
5,16,train,S11,S13,115.3,0.4235,1,1
5,16,train,S14,S17,95.61,0.5219,1,1
5,16,train,S14,UAV,67.65,0.7745,1,0
5,16,train,S16,S19,41.05,0.7947,1,0
5,16,train,S17,UAV,46.36,0.8455,1,1
5,17,train,S0,UAV,196.42,0.3453,1,0
5,17,train,S2,S4,125.64,0.3718,1,0
5,17,train,S2,S9,132.21,0.339,1,0
5,17,train,S2,S17,125.26,0.3737,1,1
5,17,train,S2,UAV,103.48,0.6551,1,0
5,17,train,S3,S8,122.74,0.3863,1,0
5,17,train,S3,S18,106.34,0.4683,1,0
5,17,train,S4,S14,79.18,0.6041,1,0
5,17,train,S4,UAV,62.11,0.793,1,0
5,17,train,S5,S15,137.3,0.3135,1,0
5,17,train,S5,S18,104.69,0.4765,1,0
5,17,train,S6,S7,130.55,0.3473,1,0
5,17,train,S7,S8,80.41,0.598,1,0
5,17,train,S7,S12,101.07,0.4947,1,0
5,17,train,S8,S10,138.97,0.3052,1,1
5,17,train,S8,S11,105.99,0.47,1,0
5,17,train,S8,S12,37.68,0.8116,1,0
5,17,train,S10,S11,56.8,0.716,1,1
5,17,train,S10,S12,102.09,0.4896,1,1
5,17,train,S11,S12,69.55,0.6523,1,0
5,17,train,S11,S13,118.11,0.4094,1,1
5,17,train,S14,S17,94.3,0.5285,1,1
5,17,train,S14,UAV,54.18,0.8194,1,0
5,17,train,S16,S19,44.26,0.7787,1,0
5,17,train,S17,UAV,74.38,0.7521,1,1
5,17,train,UAV,CS,190.0,0.3667,1,0
5,18,train,S0,UAV,173.26,0.4225,1,0
5,18,train,S1,UAV,207.06,0.3098,1,0
5,18,train,S2,S4,128.27,0.3587,1,1
5,18,train,S2,S9,131.85,0.3408,1,0
5,18,train,S2,S17,125.71,0.3714,1,1
5,18,train,S2,UAV,114.16,0.6195,1,0
5,18,train,S3,S8,125.21,0.3739,1,0
5,18,train,S3,S18,108.2,0.459,1,0
5,18,train,S4,S14,82.43,0.5879,1,1
5,18,train,S4,UAV,95.32,0.6823,1,1
5,18,train,S5,S15,137.63,0.3119,1,0
5,18,train,S5,S18,108.37,0.4581,1,0
5,18,train,S6,S7,132.92,0.3354,1,0
5,18,train,S7,S8,79.79,0.6011,1,0
5,18,train,S7,S12,105.6,0.472,1,0
5,18,train,S8,S11,103.23,0.4838,1,0
5,18,train,S8,S12,40.02,0.7999,1,0
5,18,train,S10,S11,60.84,0.6958,1,1
5,18,train,S10,S12,101.47,0.4926,1,1
5,18,train,S11,S12,66.55,0.6673,1,0
5,18,train,S11,S13,120.94,0.3953,1,1
5,18,train,S13,UAV,179.15,0.4028,1,1
5,18,train,S14,S17,93.17,0.5341,1,1
5,18,train,S14,UAV,57.9,0.807,1,0
5,18,train,S16,S19,47.48,0.7626,1,0
5,18,train,S17,UAV,103.09,0.6564,1,1
5,18,train,UAV,CS,160.0,0.4667,1,0
5,19,train,S0,UAV,176.14,0.4129,1,0
5,19,train,S1,UAV,209.55,0.3015,1,0
5,19,train,S2,S4,131.14,0.3443,1,1
5,19,train,S2,S9,131.5,0.3425,1,0
5,19,train,S2,S17,126.17,0.3691,1,1
5,19,train,S2,UAV,115.41,0.6153,1,0
5,19,train,S3,S8,127.81,0.361,1,0
5,19,train,S3,S18,110.17,0.4491,1,0
5,19,train,S4,S14,85.69,0.5715,1,1
5,19,train,S4,UAV,99.4,0.6687,1,1
5,19,train,S5,S15,137.95,0.3102,1,0
5,19,train,S5,S18,112.12,0.4394,1,0
5,19,train,S6,S7,135.29,0.3236,1,0
5,19,train,S7,S8,79.17,0.6042,1,0
5,19,train,S7,S12,110.18,0.4491,1,0
5,19,train,S8,S11,100.5,0.4975,1,0
5,19,train,S8,S12,42.98,0.7851,1,0
5,19,train,S10,S11,64.94,0.6753,1,1
5,19,train,S10,S12,100.87,0.4957,1,1
5,19,train,S11,S12,63.87,0.6806,1,0
5,19,train,S11,S13,123.79,0.381,1,1
5,19,train,S13,UAV,178.34,0.4055,1,1
5,19,train,S14,S17,92.22,0.5389,1,1
5,19,train,S14,UAV,59.48,0.8017,1,0
5,19,train,S16,S19,50.71,0.7465,1,0
5,19,train,S17,UAV,102.08,0.6597,1,1
5,19,train,UAV,CS,160.0,0.4667,1,0
5,20,train,S0,UAV,179.02,0.4033,1,0
5,20,train,S2,S4,134.25,0.3287,1,1
5,20,train,S2,S9,131.16,0.3442,1,0
5,20,train,S2,S17,126.64,0.3668,1,1
5,20,train,S2,UAV,116.72,0.6109,1,0
5,20,train,S3,S8,130.53,0.3474,1,0
5,20,train,S3,S12,133.04,0.3348,1,0
5,20,train,S3,S18,112.27,0.4386,1,0
5,20,train,S4,S14,88.98,0.5551,1,1
5,20,train,S4,UAV,103.52,0.6549,1,1
5,20,train,S5,S15,138.28,0.3086,1,0
5,20,train,S5,S18,115.92,0.4204,1,0
5,20,train,S6,S7,137.66,0.3117,1,0
5,20,train,S7,S8,78.55,0.6073,1,0
5,20,train,S7,S11,138.07,0.3096,1,0
5,20,train,S7,S12,114.8,0.426,1,0
5,20,train,S8,S11,97.79,0.511,1,0
5,20,train,S8,S12,46.44,0.7678,1,0
5,20,train,S10,S11,69.1,0.6545,1,1
5,20,train,S10,S12,100.28,0.4986,1,1
5,20,train,S11,S12,61.55,0.6922,1,0
5,20,train,S11,S13,126.66,0.3667,1,1
5,20,train,S13,UAV,177.54,0.4082,1,1
5,20,train,S14,S17,91.46,0.5427,1,1
5,20,train,S14,UAV,61.1,0.7963,1,0
5,20,train,S16,S19,53.94,0.7303,1,0
5,20,train,S17,UAV,101.13,0.6629,1,1
5,20,train,UAV,CS,160.0,0.4667,1,0
5,21,train,S0,UAV,181.9,0.3937,1,0
5,21,train,S2,S4,137.58,0.3121,1,1
5,21,train,S2,S9,130.83,0.3459,1,0
5,21,train,S2,S17,127.12,0.3644,1,1
5,21,train,S2,UAV,118.09,0.6064,1,0
5,21,train,S3,S8,133.36,0.3332,1,0
5,21,train,S3,S12,133.83,0.3309,1,0
5,21,train,S3,S18,114.49,0.4276,1,0
5,21,train,S4,S14,92.28,0.5386,1,1
5,21,train,S4,UAV,107.7,0.641,1,1
5,21,train,S5,S15,138.61,0.3069,1,0
5,21,train,S5,S18,119.78,0.4011,1,0
5,21,train,S7,S8,77.93,0.6103,1,0
5,21,train,S7,S11,136.05,0.3198,1,0
5,21,train,S7,S12,119.46,0.4027,1,0
5,21,train,S8,S11,95.11,0.5244,1,0
5,21,train,S8,S12,50.31,0.7485,1,0
5,21,train,S10,S11,73.29,0.6335,1,1
5,21,train,S10,S12,99.7,0.5015,1,1
5,21,train,S11,S12,59.64,0.7018,1,0
5,21,train,S11,S13,129.53,0.3523,1,1
5,21,train,S13,UAV,176.75,0.4108,1,1
5,21,train,S14,S17,90.89,0.5456,1,1
5,21,train,S14,UAV,62.76,0.7908,1,0
5,21,train,S16,S19,57.17,0.7141,1,0
5,21,train,S17,UAV,100.22,0.6659,1,1
5,21,train,UAV,CS,160.0,0.4667,1,0
5,22,train,S0,UAV,184.78,0.3841,1,0
5,22,train,S2,S9,130.51,0.3475,1,0
5,22,train,S2,S17,127.6,0.362,1,1
5,22,train,S2,UAV,119.51,0.6016,1,0
5,22,train,S3,S8,136.3,0.3185,1,0
5,22,train,S3,S12,135.0,0.325,1,0
5,22,train,S3,S18,116.81,0.416,1,0
5,22,train,S4,S14,95.59,0.5221,1,1
5,22,train,S4,UAV,111.92,0.6269,1,1
5,22,train,S5,S15,138.94,0.3053,1,0
5,22,train,S5,S18,123.68,0.3816,1,0
5,22,train,S7,S8,77.32,0.6134,1,0
5,22,train,S7,S11,134.08,0.3296,1,0
5,22,train,S7,S12,124.15,0.3792,1,0
5,22,train,S8,S11,92.47,0.5377,1,0
5,22,train,S8,S12,54.49,0.7276,1,0
5,22,train,S10,S11,77.52,0.6124,1,1
5,22,train,S10,S12,99.13,0.5043,1,1
5,22,train,S11,S12,58.17,0.7091,1,0
5,22,train,S11,S13,132.43,0.3379,1,1
5,22,train,S13,UAV,175.98,0.4134,1,1
5,22,train,S14,S17,90.51,0.5474,1,1
5,22,train,S14,UAV,64.46,0.7851,1,0
5,22,train,S16,S19,60.41,0.698,1,0
5,22,train,S17,UAV,99.36,0.6688,1,1
5,22,train,UAV,CS,160.0,0.4667,1,0
5,23,train,S0,UAV,187.67,0.3744,1,0
5,23,train,S2,S9,130.2,0.349,1,0
5,23,train,S2,S17,128.09,0.3596,1,1
5,23,train,S2,UAV,120.99,0.5967,1,0
5,23,train,S3,S8,139.34,0.3033,1,0
5,23,train,S3,S12,136.55,0.3173,1,0
5,23,train,S3,S18,119.23,0.4039,1,0
5,23,train,S4,S14,98.91,0.5055,1,1
5,23,train,S4,UAV,116.17,0.6128,1,1
5,23,train,S5,S15,139.27,0.3036,1,0
5,23,train,S5,S18,127.63,0.3618,1,0
5,23,train,S7,S8,76.71,0.6165,1,0
5,23,train,S7,S11,132.17,0.3391,1,0
5,23,train,S7,S12,128.87,0.3556,1,0
5,23,train,S8,S11,89.85,0.5507,1,0
5,23,train,S8,S12,58.92,0.7054,1,0
5,23,train,S10,S11,81.78,0.5911,1,1
5,23,train,S10,S12,98.57,0.5071,1,1
5,23,train,S11,S12,57.18,0.7141,1,0
5,23,train,S11,S13,135.33,0.3234,1,1
5,23,train,S13,UAV,175.22,0.4159,1,1
5,23,train,S14,S17,90.33,0.5483,1,1
5,23,train,S14,UAV,66.19,0.7794,1,0
5,23,train,S16,S19,63.65,0.6818,1,0
5,23,train,S17,UAV,98.55,0.6715,1,1
5,23,train,UAV,CS,160.0,0.4667,1,0
5,24,train,S0,UAV,190.55,0.3648,1,0
5,24,train,S2,S9,129.9,0.3505,1,0
5,24,train,S2,S17,128.59,0.3571,1,1
5,24,train,S2,UAV,122.52,0.5916,1,0
5,24,train,S3,S12,138.46,0.3077,1,0
5,24,train,S3,S18,121.74,0.3913,1,0
5,24,train,S4,S14,102.24,0.4888,1,1
5,24,train,S4,UAV,120.46,0.5985,1,1
5,24,train,S5,S15,139.61,0.302,1,0
5,24,train,S5,S18,131.62,0.3419,1,0
5,24,train,S7,S8,76.1,0.6195,1,0
5,24,train,S7,S11,130.33,0.3483,1,0
5,24,train,S7,S12,133.62,0.3319,1,0
5,24,train,S8,S11,87.28,0.5636,1,0
5,24,train,S8,S12,63.55,0.6823,1,0
5,24,train,S10,S11,86.07,0.5697,1,1
5,24,train,S11,S12,56.69,0.7165,1,0
5,24,train,S11,S13,138.24,0.3088,1,0
5,24,train,S13,UAV,174.48,0.4184,1,0
5,24,train,S14,S17,90.36,0.5482,1,1
5,24,train,S14,UAV,67.94,0.7735,1,0
5,24,train,S16,S19,66.89,0.6655,1,0
5,24,train,S17,UAV,97.79,0.674,1,1
5,24,train,UAV,CS,160.0,0.4667,1,0
6,0,train,S0,S9,25.39,0.873,1,0
6,0,train,S0,S11,102.06,0.4897,1,0
6,0,train,S0,S18,58.16,0.7092,1,0
6,0,train,S1,S13,91.86,0.5407,1,0
6,0,train,S1,S16,56.22,0.7189,1,0
6,0,train,S1,UAV,56.73,0.8109,1,0
6,0,train,S2,S3,104.23,0.4789,1,0
6,0,train,S2,S8,28.21,0.8589,1,0
6,0,train,S2,S15,39.31,0.8034,1,0
6,0,train,S2,S18,138.64,0.3068,1,0
6,0,train,S3,S8,102.63,0.4868,1,0
6,0,train,S3,S12,65.5,0.6725,1,0
6,0,train,S3,S15,127.58,0.3621,1,0
6,0,train,S3,S18,133.68,0.3316,1,0
6,0,train,S5,UAV,203.49,0.3217,1,0
6,0,train,S6,UAV,195.18,0.3494,1,0
6,0,train,S8,S15,66.8,0.666,1,0
6,0,train,S8,S18,111.46,0.4427,1,0
6,0,train,S9,S11,89.89,0.5506,1,0
6,0,train,S9,S18,45.42,0.7729,1,0
6,0,train,S10,S14,56.2,0.719,1,0
6,0,train,S10,UAV,130.27,0.5658,1,0
6,0,train,S11,S18,128.5,0.3575,1,0
6,0,train,S13,S16,36.36,0.8182,1,0
6,0,train,S13,UAV,109.87,0.6338,1,0
6,0,train,S14,UAV,108.14,0.6395,1,0
6,0,train,S16,UAV,77.42,0.7419,1,0
6,1,train,S0,S9,26.33,0.8683,1,0
6,1,train,S0,S11,94.85,0.5258,1,0
6,1,train,S0,S18,62.1,0.6895,1,0
6,1,train,S1,S13,91.92,0.5404,1,0
6,1,train,S1,S16,54.39,0.7281,1,0
6,1,train,S1,UAV,83.05,0.7232,1,0
6,1,train,S2,S3,107.91,0.4605,1,0
6,1,train,S2,S8,28.21,0.8589,1,0
6,1,train,S2,S15,36.14,0.8193,1,0
6,1,train,S2,S18,137.7,0.3115,1,0
6,1,train,S3,S8,103.98,0.4801,1,0
6,1,train,S3,S12,67.24,0.6638,1,0
6,1,train,S3,S15,126.03,0.3699,1,0
6,1,train,S3,S18,127.07,0.3647,1,0
6,1,train,S4,UAV,190.45,0.3652,1,1
6,1,train,S5,UAV,197.36,0.3421,1,0
6,1,train,S6,UAV,194.39,0.352,1,0
6,1,train,S8,S15,64.25,0.6788,1,0
6,1,train,S8,S18,110.48,0.4476,1,0
6,1,train,S9,S11,83.37,0.5831,1,0
6,1,train,S9,S18,47.6,0.762,1,0
6,1,train,S10,S14,53.18,0.7341,1,0
6,1,train,S10,UAV,99.21,0.6693,1,0
6,1,train,S11,S18,124.06,0.3797,1,0
6,1,train,S13,S16,38.69,0.8065,1,0
6,1,train,S13,UAV,134.93,0.5502,1,0
6,1,train,S14,UAV,80.8,0.7307,1,0
6,1,train,S16,UAV,101.77,0.6608,1,0
6,2,train,S0,S9,27.35,0.8633,1,0
6,2,train,S0,S11,87.71,0.5615,1,0
6,2,train,S0,S18,66.05,0.6698,1,0
6,2,train,S1,S13,92.4,0.538,1,0
6,2,train,S1,S16,52.62,0.7369,1,0
6,2,train,S1,UAV,109.65,0.6345,1,0
6,2,train,S2,S3,111.7,0.4415,1,0
6,2,train,S2,S8,28.26,0.8587,1,0
6,2,train,S2,S15,33.79,0.8311,1,0
6,2,train,S2,S18,136.97,0.3151,1,0
6,2,train,S3,S8,105.51,0.4725,1,0
6,2,train,S3,S12,69.33,0.6534,1,0
6,2,train,S3,S15,124.57,0.3772,1,0
6,2,train,S3,S18,120.47,0.3976,1,0
6,2,train,S4,S7,48.91,0.7554,1,1
6,2,train,S4,UAV,161.99,0.46,1,1
6,2,train,S5,UAV,196.2,0.346,1,0
6,2,train,S6,UAV,198.02,0.3399,1,0
6,2,train,S8,S15,61.99,0.6901,1,0
6,2,train,S8,S18,109.66,0.4517,1,0
6,2,train,S9,S11,76.87,0.6157,1,0
6,2,train,S9,S18,49.77,0.7511,1,0
6,2,train,S10,S14,50.29,0.7485,1,0
6,2,train,S10,UAV,68.66,0.7711,1,0
6,2,train,S11,S18,119.73,0.4013,1,0
6,2,train,S12,S15,138.89,0.3055,1,0
6,2,train,S13,S16,41.36,0.7932,1,0
6,2,train,S13,UAV,162.77,0.4574,1,0
6,2,train,S14,UAV,54.34,0.8189,1,0
6,2,train,S16,UAV,127.84,0.5739,1,0
6,3,train,S0,S9,28.44,0.8578,1,0
6,3,train,S0,S11,80.66,0.5967,1,0
6,3,train,S0,S18,70.0,0.65,1,0
6,3,train,S1,S13,93.29,0.5335,1,0
6,3,train,S1,S16,50.94,0.7453,1,0
6,3,train,S1,UAV,136.38,0.5454,1,0
6,3,train,S2,S3,115.59,0.422,1,0
6,3,train,S2,S8,28.37,0.8581,1,0
6,3,train,S2,S15,32.44,0.8378,1,0
6,3,train,S2,S18,136.46,0.3177,1,0
6,3,train,S3,S8,107.2,0.464,1,0
6,3,train,S3,S12,71.74,0.6413,1,0
6,3,train,S3,S15,123.2,0.384,1,0
6,3,train,S3,S18,113.9,0.4305,1,0
6,3,train,S4,S7,46.62,0.7669,1,1
6,3,train,S5,UAV,200.1,0.333,1,0
6,3,train,S6,UAV,205.83,0.3139,1,0
6,3,train,S8,S15,60.06,0.6997,1,0
6,3,train,S8,S18,108.99,0.455,1,0
6,3,train,S9,S11,70.37,0.6482,1,0
6,3,train,S9,S18,51.96,0.7402,1,0
6,3,train,S10,S14,47.54,0.7623,1,0
6,3,train,S10,UAV,39.86,0.8671,1,0
6,3,train,S11,S18,115.52,0.4224,1,0
6,3,train,S12,S15,132.73,0.3364,1,0
6,3,train,S13,S16,44.3,0.7785,1,0
6,3,train,S13,UAV,192.2,0.3593,1,0
6,3,train,S14,UAV,31.08,0.8964,1,0
6,3,train,S16,UAV,154.77,0.4841,1,0
6,4,train,S0,S9,29.61,0.852,1,0
6,4,train,S0,S11,73.74,0.6313,1,0
6,4,train,S0,S18,73.96,0.6302,1,0
6,4,train,S1,S13,94.58,0.5271,1,0
6,4,train,S1,S16,49.34,0.7533,1,0
6,4,train,S1,UAV,163.16,0.4561,1,0
6,4,train,S2,S3,119.58,0.4021,1,0
6,4,train,S2,S8,28.54,0.8573,1,0
6,4,train,S2,S15,32.23,0.8389,1,0
6,4,train,S2,S18,136.15,0.3192,1,0
6,4,train,S3,S8,109.06,0.4547,1,0
6,4,train,S3,S12,74.44,0.6278,1,0
6,4,train,S3,S15,121.94,0.3903,1,0
6,4,train,S3,S18,107.37,0.4632,1,0
6,4,train,S4,S7,44.53,0.7774,1,0
6,4,train,S5,UAV,208.78,0.3041,1,0
6,4,train,S8,S15,58.48,0.7076,1,0
6,4,train,S8,S18,108.5,0.4575,1,0
6,4,train,S9,S11,63.88,0.6806,1,0
6,4,train,S9,S18,54.14,0.7293,1,0
6,4,train,S10,S14,44.96,0.7752,1,0
6,4,train,S10,UAV,21.52,0.9283,1,0
6,4,train,S11,S18,111.45,0.4428,1,0
6,4,train,S12,S15,126.59,0.3671,1,0
6,4,train,S13,S16,47.46,0.7627,1,0
6,4,train,S14,UAV,23.85,0.9205,1,0
6,4,train,S16,UAV,182.18,0.3927,1,0
6,5,train,S0,S9,30.82,0.8459,1,0
6,5,train,S0,S11,66.97,0.6651,1,0
6,5,train,S0,S18,77.93,0.6103,1,0
6,5,train,S1,S13,96.25,0.5188,1,0
6,5,train,S1,S16,47.84,0.7608,1,0
6,5,train,S1,UAV,189.97,0.3668,1,1
6,5,train,S2,S3,123.64,0.3818,1,0
6,5,train,S2,S8,28.76,0.8562,1,0
6,5,train,S2,S15,33.17,0.8342,1,0
6,5,train,S2,S18,136.07,0.3197,1,0
6,5,train,S3,S8,111.07,0.4446,1,0
6,5,train,S3,S12,77.4,0.613,1,0
6,5,train,S3,S15,120.79,0.3961,1,0
6,5,train,S3,S18,100.87,0.4957,1,0
6,5,train,S4,S7,42.65,0.7867,1,0
6,5,train,S8,S15,57.29,0.7135,1,0
6,5,train,S8,S18,108.17,0.4591,1,0
6,5,train,S9,S11,57.4,0.713,1,0
6,5,train,S9,S18,56.33,0.7183,1,0
6,5,train,S10,S14,42.58,0.7871,1,0
6,5,train,S10,UAV,36.59,0.878,1,1
6,5,train,S11,S18,107.52,0.4624,1,0
6,5,train,S12,S15,120.48,0.3976,1,0
6,5,train,S13,S16,50.8,0.746,1,0
6,5,train,S14,UAV,41.96,0.8601,1,1
6,5,train,S16,UAV,209.88,0.3004,1,1
6,6,train,S0,S9,32.1,0.8395,1,0
6,6,train,S0,S11,60.42,0.6979,1,0
6,6,train,S0,S18,81.9,0.5905,1,0
6,6,train,S1,S13,98.27,0.5086,1,0
6,6,train,S1,S16,46.44,0.7678,1,0
6,6,train,S2,S3,127.78,0.3611,1,0
6,6,train,S2,S8,29.03,0.8548,1,0
6,6,train,S2,S15,35.17,0.8242,1,0
6,6,train,S2,S18,136.19,0.319,1,0
6,6,train,S3,S8,113.23,0.4338,1,0
6,6,train,S3,S9,136.89,0.3155,1,0
6,6,train,S3,S12,80.59,0.5971,1,0
6,6,train,S3,S15,119.74,0.4013,1,0
6,6,train,S3,S18,94.41,0.5279,1,0
6,6,train,S4,S7,41.02,0.7949,1,0
6,6,train,S8,S15,56.52,0.7174,1,0
6,6,train,S8,S18,108.01,0.4599,1,0
6,6,train,S9,S11,50.95,0.7453,1,0
6,6,train,S9,S18,58.53,0.7074,1,0
6,6,train,S10,S14,40.44,0.7978,1,0
6,6,train,S10,UAV,64.93,0.7836,1,1
6,6,train,S11,S18,103.76,0.4812,1,0
6,6,train,S12,S15,114.4,0.428,1,0
6,6,train,S13,S16,54.29,0.7286,1,0
6,6,train,S14,UAV,67.4,0.7753,1,1
6,7,train,S0,S9,33.42,0.8329,1,0
6,7,train,S0,S11,54.15,0.7292,1,0
6,7,train,S0,S18,85.88,0.5706,1,0
6,7,train,S1,S13,100.64,0.4968,1,0
6,7,train,S1,S16,45.16,0.7742,1,0
6,7,train,S2,S3,131.98,0.3401,1,0
6,7,train,S2,S8,29.36,0.8532,1,0
6,7,train,S2,S15,38.06,0.8097,1,0
6,7,train,S2,S18,136.54,0.3173,1,0
6,7,train,S3,S8,115.53,0.4223,1,0
6,7,train,S3,S9,132.13,0.3394,1,0
6,7,train,S3,S12,83.98,0.5801,1,0
6,7,train,S3,S15,118.8,0.406,1,0
6,7,train,S3,S18,88.01,0.5599,1,0
6,7,train,S4,S7,39.68,0.8016,1,0
6,7,train,S8,S15,56.17,0.7192,1,0
